489.6,244.8,489.6,489.6,0,489.6,489.6,489.6,489.6,489.6,489.6,612,489.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.09,61.25,0,0,45.9375,195.84,61.25,250.945,61.25,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,43,43,43,0,43,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16,16,16,0,16,0,16,16,16,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,24,40,0,0,0,40,0,0,40,0,88,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,24,0,0,0,24,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,24,0,0,0,0,0,0,0,0,8,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,32,16,26.6656,0,0
947.2,710.4,947.2,1302.4,888,1065.6,947.2,947.2,1184,473.6,947.2,414.4,828.8,0,0,0,0,0,0,0,0,0,0,0,213.12,0,243.312,0,213.12,0,0,0,0,355.2,473.6,284.16,0,0,0,0,0,0,331.52,0,142.08,0,0,0,159.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473.6,0,426.24,710.4,710.4,1065.6,0,592,355.2,355.2,355.2,0,592,0,426.24,355.2,355.2,319.68,355.2,0,355.2,355.2,355.2,355.2,236.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.08,0,0,615.68,781.44,828.8,781.44,698.56,799.2,355.2,781.44,828.8,852.48,473.6,828.8,1030.08,284.16,355.2,799.2,621.6,532.8,0,621.6,532.8,0,248.64,0,319.68,142.08,0,0,0,0,0,852.48,426.24,0,426.24,1059.68,888,1243.2,888,959.04,805.12,899.84,426.24,592,888,532.8,852.48,0,0,0,0,165.76,0,0,0,0,319.68,284.16,284.16,284.16,284.16,284.16,343.36,248.64,0,0,236.8,236.8,414.4,473.6,0,473.6,236.8,236.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834.72,355.2,473.6,414.4,568.32,497.28,355.2,414.4,331.52,378.88,473.6,621.6,444,532.8,355.2,532.8,0,0,177.6,94.72,0,0,0,177.6,0,0,0,0,0,0,426.24,0,236.8,0,0,828.8,0,0,0,0,0,0,0,414.4,355.2,248.64,355.2,355.2,355.2,473.6,355.2,355.2,355.2,355.2,355.2,710.4,355.2,355.2,355.2,142.08,177.6,177.6,177.6,213.12,177.6,177.6,0,177.6
76,76,0,0,0,0,76,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,176,88,88,176,176,176,0,0,176,176,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,48,0,0,88,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,176,176,0,264,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,76,0,88,0,0,0,0,0,0,228,152,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0
1302.4,1953.6,2308.8,1361.6,2131.2,2368,2131.2,1184,1953.6,2131.2,1776,1184,2723.2,1420.8,2841.6,1633.92,2604.8,1302.4,2131.2,3433.6,710.4,2604.8,2604.8,0,0,142.08,461.76,0,0,568.32,0,0,142.08,0,355.2,284.16,473.6,0,0,0,1657.6,0,4736,3552,3315.2,3315.2,2900.8,4262.4,4499.2,4854.4,4380.8,2723.2,3078.4,4025.6,0,0,0,0,0,0,0,426.24,0,94.72,0,236.8,355.2,0,0,0,2276.24,2486.4,1610.24,1337.92,1018.24,2037.072,2131.2,1894.4,793.28,1397.12,674.88,710.4,1420.8,473.6,1420.8,888,710.4,674.88,236.8,1355.68,1065.6,710.4,319.68,319.68,710.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538.72,899.84,331.52,236.8,0,0,0,473.6,1776,592,0,0,355.2,0,14.8125,800.384,734.08,0,0,0,284.16,0,118.4,59.2,0,284.16,0,0,473.6,236.8,236.8,236.8,473.6,0,603.84,639.36,852.48,1480,852.48,1716.8,1000.48,1184,1539.2,2447.92,378.88,1657.6,1500.72,0,0,1000.48,2474.56,3001.44,2604.8,2501.2,2501.2,3001.44,3001.44,3001.44,2251.08,1124.8,355.2,0,0,0,0,1136.64,284.16,947.2,278.24,828.8,438.08,1420.8,2368,828.8,473.6,473.6,947.2,1302.4,1420.8,355.2,248.64,1480,1657.6,828.8,1420.8,1302.4,1184,1184,947.2,947.2,1184,1420.8,319.68,888,603.84,1314.24,959.04,888,816.96,1396.232,1105.56,605.32,640.84,1030.08,876.16,1231.36,710.4,994.56,1302.4,959.04,947.2,1065.6,1184,2960,3019.2,473.6,1302.4,947.2,1184,710.4,947.2,1065.6,1539.2,473.6,1361.6,947.2,2308.8,2486.4,2012.8,1420.8,1184,1184,947.2,1776,947.2,1657.6,2012.8,1657.6,2000.96,1420.8,1628,1184,426.24,710.4,1065.6,1420.8,710.4,947.2,1420.8,947.2,473.6,355.2,781.44,1030.08,686.72,1131.608,1415.768,0,284.16,497.28
0,0,0,0,0,0,0,84,0,0,0,168,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,140,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.26712,0,0,0,0,0,4.53288,0,0,0,4.53288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26712,0,0,2.26712,0,0,2.26712,2.26712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.5,55.5,0,0,0,0,55.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,170.1,0,0,0,0,0,0,0,0,0,0,0,226.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
